TableName,Description
SG_CSV0000000000001296.csv,"The table ""SG_CSV0000000000001296.csv"" provides data on the percentage pass rates from 1987 to 1996 categorized by race, including Malay, Chinese, Indian, Others, and Overall."
SG_CSV0000000000000294.csv,"The table ""SG_CSV0000000000000294.csv"" contains data about the number of completed cases across various case types, such as preliminary enquiry, investigation, leniency, notification for guidance or decision, and merger notification (phase 1), categorized by financial years from 2011 to 2021."
SG_CSV0000000000000577.csv,"The table ""SG_CSV0000000000000577.csv"" catalogs yearly data from 2006 to 2018 on Singapore's various expenditures related to the governmental financial framework, detailing operating and development expenses, alongside their associated health expenses, portrayed in terms of GDP percentage."
SG_CSV0000000000001906.csv,"The table provides a breakdown of criminal activities specifically focused on incidents of unlicensed moneylending and harassment recorded in different police divisions and neighborhood police centers (NPCs) within Singapore for the year 2011, capturing the number of cases for each type in each specified district."
SG_CSV0000000000000001.csv,"The table titled ""SG_CSV0000000000000001.csv"" captures the drop call rates for three telecommunications companies, Singtel, M1, and Starhub, across various months from April 2013 to August 2014."
SG_CSV0000000000001268.csv,"The table ""SG_CSV0000000000001268.csv"" provides data on the percentage of vaccination coverage for various diseases such as Tuberculosis, Diphtheria, Poliomyelitis, Hepatitis B, and Measles over the years 2006 to 2015."
SG_CSV0000000000001095.csv,"The table ""SG_CSV0000000000001095.csv"" presents data on the number of various types of food and beverage establishments under specific SSIC (Singapore Standard Industrial Classification) codes from 2014 to 2016, categorizing them into different levels such as restaurants, cafes, fast food outlets, food courts, pubs, food caterers, and canteens, alongside providing the respective establishment counts for each category annually."
SG_CSV0000000000000571.csv,"The table ""SG_CSV0000000000000571.csv"" provides a record of development expenditure by financial year, distinguishing between actual, revised, and estimated values for development projects, categorized as either direct development or grants and capital injections to organizations, along with the respective financial amounts allocated or spent for each case from 1997 to 2023."
SG_CSV0000000000000210.csv,"The table contains data for the year 1998, detailing various metrics of employment in different industries such as manufacturing, construction, and services, with a focus on nature of employment (all, full-time, part-time), covering total paid hours, standard hours, and overtime statistics for both all employees and specifically those who worked overtime across industry subsets like food and beverages, textiles, electronic products, and financial intermediation."
SG_CSV0000000000000843.csv,"The table titled ""SG_CSV0000000000000843.csv"" provides data on the total number of live births and resident live births in various years from 1960 to 1984, with the majority of the entries specifically detailing the total live-births for each year, while values for resident live-births appear only from 1980 onward."
SG_CSV0000000000000723.csv,"The table named ""SG_CSV0000000000000723.csv"" provides an overview of the engagement of inmates in work programs over the years 2013 to 2017, detailing both the total number of inmates who scored in work programs and the percentage of inmates involved in these programs for each year."
SG_CSV0000000000001140.csv,"The table SG_CSV0000000000001140.csv provides data on the number of citizens held, distinguishing between National (Local) and Foreign citizens, for each year from 2006 to 2022."
SG_CSV0000000000000838.csv,"The table records the monthly birth statistics in January 2021 in Singapore, categorized by the birth order, mother’s race, and age group, and represents the number of births (birth_count) for each combination of these factors."
SG_CSV0000000000000339.csv,"The table ""SG_CSV0000000000000339.csv"" provides annual statistics on the number of offences recorded from 2007 to 2011, categorized into various main offence groups such as Crimes Against Person, Property Crimes, Drug Offences, and others, along with the respective number of offences for each group."
SG_CSV0000000000000359.csv,"The table ""SG_CSV0000000000000359.csv"" provides information on the number of units in categories such as Ready-Built Factories, Land Leases, and Wholesale across different financial years from 2008 to 2017, showing trends primarily in the increase of Ready-Built Factories towards the latter years, while Land Leases consistently recorded zero units and Wholesale saw minor fluctuations."
