query_table,candidate_table,query_column,candidate_column
CAN_CSV0000000000001018.csv,CAN_CSV0000000000001013.csv,STATUS,STATUS
USA_CSV0000000000033169__22.csv,USA_CSV0000000000033169__21.csv,Other Developmental Disability,Other Developmental Disability
UK_CSV0000000000006255__38.csv,UK_CSV0000000000006255__41.csv,q03a_15,q03a_15
SG_CSV0000000000000925__9.csv,SG_CSV0000000000000925__11.csv,ban_q18_q194,ban_q18_q194
USA_CSV0000000000034070__15.csv,USA_CSV0000000000033169__12.csv,Hyperlipidemia,Hyperlipidemia
SG_CSV0000000000001714__18.csv,SG_CSV0000000000000925__7.csv,q20_q214,q20_q214
UK_CSV0000000000006255__39.csv,UK_CSV0000000000006255__39.csv,q03a_12,q03a_12
SG_CSV0000000000000925__8.csv,SG_CSV0000000000001714__32.csv,ban_children4,ban_children4
SG_CSV0000000000000925__11.csv,SG_CSV0000000000001714.csv,q20_q214,q20_q214
USA_CSV0000000000034070__19.csv,USA_CSV0000000000034070__15.csv,Hyperlipidemia,Hyperlipidemia
SG_CSV0000000000001714__32.csv,SG_CSV0000000000001714.csv,levelsch,levelsch
UK_CSV0000000000006255__46.csv,UK_CSV0000000000006255__43.csv,q04a_23,q04a_23
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__20.csv,q20_q213,q20_q213
SG_CSV0000000000000925__19.csv,SG_CSV0000000000000925__19.csv,ban_q18_q191,ban_q18_q191
SG_CSV0000000000000925__19.csv,SG_CSV0000000000001714.csv,ban_q18_q191,ban_q18_q191
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__11.csv,ban_q432,ban_q432
USA_CSV0000000000034070__15.csv,USA_CSV0000000000034070__19.csv,Hyperlipidemia,Hyperlipidemia
CAN_CSV0000000000001018.csv,CAN_CSV0000000000012932.csv,STATUS,STATUS
USA_CSV0000000000031994.csv,USA_CSV0000000000033156.csv,City,City
USA_CSV0000000000034070__15.csv,USA_CSV0000000000033169__11.csv,Medicaid Managed Insurance,Medicaid Managed Insurance
SG_CSV0000000000000925__8.csv,SG_CSV0000000000000925__13.csv,ban_q433,ban_q433
SG_CSV0000000000000925__13.csv,SG_CSV0000000000000925__20.csv,q20_q212,q20_q212
USA_CSV0000000000034070__19.csv,USA_CSV0000000000033169__7.csv,Other Insurance,Other Insurance
SG_CSV0000000000000925__22.csv,SG_CSV0000000000000925__18.csv,q20_q212,q20_q212
SG_CSV0000000000001714__38.csv,SG_CSV0000000000000925__9.csv,ban_children4,ban_children4
SG_CSV0000000000001714__38.csv,SG_CSV0000000000000925.csv,socialnetwork_dp08,socialnetwork_dp08
USA_CSV0000000000036673.csv,USA_CSV0000000000024259.csv,CITY,CITY
UK_CSV0000000000006255__39.csv,UK_CSV0000000000006255__39.csv,q15ca_04,q15ca_04
SG_CSV0000000000000925__42.csv,SG_CSV0000000000000925__14.csv,socialnetwork_1_slice,socialnetwork_1_slice
SG_CSV0000000000000925__42.csv,SG_CSV0000000000000925.csv,socialnetwork_1_slice,socialnetwork_1_slice
SG_CSV0000000000001714__46.csv,SG_CSV0000000000001714.csv,ban_occupation_role8,ban_occupation_role8
CAN_CSV0000000000001018.csv,CAN_CSV0000000000012779.csv,STATUS,STATUS
USA_CSV0000000000034070__15.csv,USA_CSV0000000000034070.csv,Medicaid Managed Insurance,Medicaid Managed Insurance
SG_CSV0000000000000925__19.csv,SG_CSV0000000000000925__18.csv,ban_occupation_status9,ban_occupation_status9
