LEFT_TABLE,LEFT_COLUMN,LEFT_DESCRIPTION,RIGHT_TABLE,RIGHT_COLUMN,RIGHT_DESCRIPTION
SG_CSV0000000000000925.csv,occstatus,"The ""q20_q214"" column indicates responses to a specific survey question, likely concerning the attitudes or behaviors of respondents, with potential binary or categorical values representing distinct answer choices.",SG_CSV0000000000001714.csv,q20_q214,"The 'occstatus' column describes the employment or occupational status of each respondent, indicating if they are likely working, unemployed, retired, or in another employment condition."
SG_CSV0000000000000925.csv,occstatus,"The ""ban_education1"" column indicates whether or not a respondent has a certain level of education, likely corresponding to a specific category or type of educational attainment.",SG_CSV0000000000001714.csv,ban_education1,"The 'occstatus' column describes the employment or occupational status of each respondent, indicating if they are likely working, unemployed, retired, or in another employment condition."
SG_CSV0000000000000925.csv,occstatus,"The column ""ban_education2"" contains information indicating a respondent's second level of banned or restricted educational qualification or status in a categorical format, likely contributing to a survey or study about demographic or social characteristics.",SG_CSV0000000000001714.csv,ban_education2,"The 'occstatus' column describes the employment or occupational status of each respondent, indicating if they are likely working, unemployed, retired, or in another employment condition."
SG_CSV0000000000000925.csv,levelsch,The 'occstatus' column indicates the current employment status or occupational status of the respondent.,SG_CSV0000000000001714.csv,occstatus,The 'levelsch' column indicates the highest level of education attained or the educational qualification of the respondent.
SG_CSV0000000000000925.csv,levelsch,"The ""levelsch"" column describes the level of school education attained by the respondent.",SG_CSV0000000000001714.csv,levelsch,The 'levelsch' column indicates the highest level of education attained or the educational qualification of the respondent.
SG_CSV0000000000000925.csv,levelsch,"The ""highestlevel"" column represents the highest educational attainment or qualification level achieved by the respondents.",SG_CSV0000000000001714.csv,highestlevel,The 'levelsch' column indicates the highest level of education attained or the educational qualification of the respondent.
SG_CSV0000000000000925.csv,levelsch,"The target column ""occupationindustry"" describes the sector or field of employment in which the respondent is currently working or has worked.",SG_CSV0000000000001714.csv,occupationindustry,The 'levelsch' column indicates the highest level of education attained or the educational qualification of the respondent.
SG_CSV0000000000000925.csv,levelsch,"The ""rankmostimptchild_new_1"" column represents the primary ranking or prioritization assigned by respondents regarding the most important characteristic or quality they consider for their child.",SG_CSV0000000000001714.csv,rankmostimptchild_new_1,The 'levelsch' column indicates the highest level of education attained or the educational qualification of the respondent.
SG_CSV0000000000000925.csv,levelsch,"The 'rankmostimptchild_new_3' column represents the third most important factor or attribute considered by the respondent regarding their children's development or priorities, as ranked by the individual.",SG_CSV0000000000001714.csv,rankmostimptchild_new_3,The 'levelsch' column indicates the highest level of education attained or the educational qualification of the respondent.
SG_CSV0000000000000925.csv,levelsch,"The ""livinginsg_4_slice"" column indicates whether the respondents have been living in Singapore for a certain undefined period or condition, as suggested by the pattern of data, potentially categorized or divided into specific segments or slices.",SG_CSV0000000000001714.csv,livinginsg_4_slice,The 'levelsch' column indicates the highest level of education attained or the educational qualification of the respondent.
SG_CSV0000000000000925.csv,levelsch,"The target column ""sliderliberty_1_slice"" contains data that likely represents a respondent's self-assessed rating or opinion related to liberty or personal freedom, collected through a sliding scale input method.",SG_CSV0000000000001714.csv,sliderliberty_1_slice,The 'levelsch' column indicates the highest level of education attained or the educational qualification of the respondent.
SG_CSV0000000000000925.csv,levelsch,"The ""maritialstatus"" column represents the marital status of the respondents, indicating whether they are single, married, divorced, widowed, or in any other form of relationship status.",SG_CSV0000000000001714.csv,maritialstatus,The 'levelsch' column indicates the highest level of education attained or the educational qualification of the respondent.
SG_CSV0000000000000925.csv,levelsch,"The 'socialnetwork_2_slice' column represents responses related to a specific aspect or segment of social network engagement or behavior, likely captured through a survey or study, involving the participants in the dataset.",SG_CSV0000000000001714.csv,socialnetwork_2_slice,The 'levelsch' column indicates the highest level of education attained or the educational qualification of the respondent.
SG_CSV0000000000000925.csv,levelsch,"The 'socialnetwork_3_slice' column contains data indicating a specific aspect or measurement related to the respondents' social network or social interactions as captured during the survey from which the dataset originates, reflecting the third categorized observation or metric within the broader social network theme.",SG_CSV0000000000001714.csv,socialnetwork_3_slice,The 'levelsch' column indicates the highest level of education attained or the educational qualification of the respondent.
SG_CSV0000000000000925.csv,levelsch,"The ""socialnetwork_6_slice"" column represents specific segments or groups of an individual's social network, capturing aspects or characteristics of the social connections or interactions the respondents have within a specified context or community.",SG_CSV0000000000001714.csv,socialnetwork_6_slice,The 'levelsch' column indicates the highest level of education attained or the educational qualification of the respondent.
